,generation no.,mean,sd,min_val,max_val
0,1028,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1029,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1030,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1031,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1032,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1033,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1034,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1035,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1036,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1037,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1038,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1039,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1040,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1041,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1042,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1043,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1044,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1045,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1046,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1047,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1048,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1049,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1050,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1051,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1052,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1053,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1054,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1055,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1056,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1057,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1058,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1059,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1060,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1061,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1062,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1063,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1064,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1065,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1066,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1067,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1068,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1069,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1070,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1071,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1072,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1073,-7.353107975365697,0.19846652057109365,-7.6645246383441625,-7.194733321808281
0,1074,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1075,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1076,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1077,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1078,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1079,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1080,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1081,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1082,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1083,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1084,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1085,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1086,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1087,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1088,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1089,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1090,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1091,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1092,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1093,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1094,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1095,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1096,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1097,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1098,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1099,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1100,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1101,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1102,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1103,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1104,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1105,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1106,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1107,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1108,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1109,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1110,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1111,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1112,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1113,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1114,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1115,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1116,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1117,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1118,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1119,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1120,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1121,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1122,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1123,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1124,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1125,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1126,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1127,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1128,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1129,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1130,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1131,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1132,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1133,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1134,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1135,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1136,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1137,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1138,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1139,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1140,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1141,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1142,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1143,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1144,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1145,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1146,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1147,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1148,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1149,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1150,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1151,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1152,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1153,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1154,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1155,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1156,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1157,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1158,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1159,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1160,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1161,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1162,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1163,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1164,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1165,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1166,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1167,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1168,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1169,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1170,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1171,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1172,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1173,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1174,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1175,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1176,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1177,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1178,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1179,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1180,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1181,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1182,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1183,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1184,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1185,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1186,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1187,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1188,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1189,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1190,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1191,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1192,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1193,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1194,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1195,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1196,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1197,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1198,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1199,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1200,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1201,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1202,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1203,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1204,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1205,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1206,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1207,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1208,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1209,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1210,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1211,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1212,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1213,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1214,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1215,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1216,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1217,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1218,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1219,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1220,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1221,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1222,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1223,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1224,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1225,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1226,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1227,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1228,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1229,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1230,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1231,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1232,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1233,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1234,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1235,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1236,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1237,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1238,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1239,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1240,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1241,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1242,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1243,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1244,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1245,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1246,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1247,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1248,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1249,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1250,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1251,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1252,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1253,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1254,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1255,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1256,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1257,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1258,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1259,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1260,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1261,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1262,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1263,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1264,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1265,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1266,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1267,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1268,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1269,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1270,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1271,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1272,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1273,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1274,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1275,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1276,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1277,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1278,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1279,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1280,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1281,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1282,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1283,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1284,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1285,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1286,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1287,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1288,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1289,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1290,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1291,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1292,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1293,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1294,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1295,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1296,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1297,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1298,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1299,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1300,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1301,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1302,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1303,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1304,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1305,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1306,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1307,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1308,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1309,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1310,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1311,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1312,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1313,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1314,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1315,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1316,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1317,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1318,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1319,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1320,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1321,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1322,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1323,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1324,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1325,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1326,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1327,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1328,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1329,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1330,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1331,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1332,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1333,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1334,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1335,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1336,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1337,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1338,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1339,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1340,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1341,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1342,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1343,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1344,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1345,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1346,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1347,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1348,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1349,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1350,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1351,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1352,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
0,1353,-7.3596569343461855,0.20411258550286512,-7.6645246383441625,-7.194733321808281
